"","attachment","Flat 1","Flat 2","Primary 1","Primary 2"
"3301",0.0600016666666667,0.409247472548195,0.359922515055085,0.575897574284125,0.525889564347777
"3302",0.060035,0.409320001686893,0.359995447563834,0.575971860177142,0.525960771534978
"3303",0.0600683333333333,0.409392423522115,0.360068279822303,0.576046055846665,0.526031927569299
"3304",0.0601016666666667,0.409464738057482,0.36014101179594,0.576120161453779,0.526103032439974
"3305",0.060135,0.409536945296613,0.36021364345019,0.576194177159569,0.526174086136235
"3306",0.0601683333333333,0.409609045243129,0.360286174750498,0.576268103125121,0.526245088647316
"3307",0.0602016666666667,0.409681037900649,0.360358605662311,0.57634193951152,0.526316039962449
"3308",0.060235,0.409752923272793,0.360430936151075,0.576415686479852,0.526386940070867
"3309",0.0602683333333333,0.409824701363181,0.360503166182235,0.5764893441912,0.526457788961803
"3310",0.0603016666666667,0.409896372175434,0.360575295721238,0.576562912806651,0.526528586624491
"3311",0.060335,0.409967935713171,0.36064732473353,0.57663639248729,0.526599333048162
"3312",0.0603683333333333,0.410039391980012,0.360719253184555,0.576709783394203,0.52667002822205
"3313",0.0604016666666667,0.410110740979577,0.360791081039761,0.576783085688473,0.526740672135388
"3314",0.060435,0.410181982715487,0.360862808264593,0.576856299531187,0.526811264777409
"3315",0.0604683333333333,0.410253117191361,0.360934434824497,0.57692942508343,0.526881806137345
"3316",0.0605016666666667,0.410324144410819,0.361005960684919,0.577002462506287,0.52695229620443
"3317",0.060535,0.410395064377481,0.361077385811305,0.577075411960843,0.527022734967896
"3318",0.0605683333333333,0.410465877094968,0.361148710169101,0.577148273608183,0.527093122416976
"3319",0.0606016666666667,0.410536582566899,0.361219933723753,0.577221047609393,0.527163458540904
"3320",0.060635,0.410607180796893,0.361291056440706,0.577293734125559,0.527233743328912
